법률규정	항목	내용
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제126조(권리침해에 대한 금지청구권 등) ②	특허권자 또는 전용실시권자가 제1항에 따른 청구를 할 때에는 침해행위를 조성한 물건(물건을 생산하는 방법의 발명인 경우에는 침해행위로 생긴 물건을 포함한다)의 폐기, 침해행위에 제공된 설비의 제거, 그 밖에 침해의 예방 에 필요한 행위를 청구할 수 있다. [전문개정 2014. 6. 11.]  제126조의2(구체적 행위태양 제시 의무)
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제126조(권리침해에 대한 금지청구권 등) ①	특허권 또는 전용실시권 침해소송에서 특허권자 또는 전용실시권자가 주장 하는 침해행위의 구체적 행위태양을 부인하는 당사자는 자기의 구체적 행위태양을 제시하여야 한다.
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제126조(권리침해에 대한 금지청구권 등) ②	법원은 당사자가 제1항에도 불구하고 자기의 구체적 행위태양을 제시할 수 없는 정당한 이유가 있다고 주장하는 경우에는 그 주장의 당부를 판단하기 위하여 그 당사자에게 자료의 제출을 명할 수 있다. 다만, 그 자료의 소지자가 그 자료의 제출을 거절할 정당한 이유가 있으면 그러하지 아니하다.
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제126조(권리침해에 대한 금지청구권 등) ③	제2항에 따른 자료제출명령에 관하여는 제132조제2항 및 제3항을 준용한다. 이 경우 제132조제3항 중 “침해의 증명 또는 손해액의 산정에 반드시 필요한 때”를 “구체적 행위태양을 제시할 수 없는 정당한 이유의 유무 판단에 반 드시 필요한 때”로 한다.
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제126조(권리침해에 대한 금지청구권 등) ④	당사자가 정당한 이유 없이 자기의 구체적 행위태양을 제시하지 않는 경우에는 법원은 특허권자 또는 전용실시 권자가 주장하는 침해행위의 구체적 행위태양을 진실한 것으로 인정할 수 있다. [본조신설 2019. 1. 8.] 특허법
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제127조(침해로 보는 행위)	"다음 각 호의 구분에 따른 행위를 업으로서 하는 경우에는 특허권 또는 전용실시권을 침해 한 것으로 본다. <개정 2025. 1. 21.>
1. 특허가 물건의 발명인 경우: 그 물건의 생산에만 사용하는 물건을 생산ㆍ양도ㆍ대여ㆍ수출 또는 수입하거나 그 물건의 양도 또는 대여의 청약을 하는 행위
2. 특허가 방법의 발명인 경우: 그 방법의 실시에만 사용하는 물건을 생산ㆍ양도ㆍ대여ㆍ수출 또는 수입하거나 그 물건의 양도 또는 대여의 청약을 하는 행위 [전문개정 2014. 6. 11.]"
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ①	특허권자 또는 전용실시권자는 고의 또는 과실로 자기의 특허권 또는 전용실시권을 침 해한 자에 대하여 침해로 인하여 입은 손해의 배상을 청구할 수 있다. <신설 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ②	"제1항에 따라 손해배상을 청구하는 경우 그 권리를 침해한 자가 그 침해행위를 하게 한 물건을 양도하였을 때에 는 다음 각 호에 해당하는 금액의 합계액을 특허권자 또는 전용실시권자가 입은 손해액으로 할 수 있다.<개정
2020. 6. 9.>
1. 그 물건의 양도수량(특허권자 또는 전용실시권자가 그 침해행위 외의 사유로 판매할 수 없었던 사정이 있는 경우 에는 그 침해행위 외의 사유로 판매할 수 없었던 수량을 뺀 수량) 중 특허권자 또는 전용실시권자가 생산할 수 있 었던 물건의 수량에서 실제 판매한 물건의 수량을 뺀 수량을 넘지 않는 수량에 특허권자 또는 전용실시권자가 그 침해행위가 없었다면 판매할 수 있었던 물건의 단위수량당 이익액을 곱한 금액
2. 그 물건의 양도수량 중 특허권자 또는 전용실시권자가 생산할 수 있었던 물건의 수량에서 실제 판매한 물건의 수 량을 뺀 수량을 넘는 수량 또는 그 침해행위 외의 사유로 판매할 수 없었던 수량이 있는 경우 이들 수량(특허권자 또는 전용실시권자가 그 특허권자의 특허권에 대한 전용실시권의 설정, 통상실시권의 허락 또는 그 전용실시권자 의 전용실시권에 대한 통상실시권의 허락을 할 수 있었다고 인정되지 않는 경우에는 해당 수량을 뺀 수량)에 대 해서는 특허발명의 실시에 대하여 합리적으로 받을 수 있는 금액"
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ③	삭제<2020. 6. 9.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ④	제1항에 따라 손해배상을 청구하는 경우 특허권 또는 전용실시권을 침해한 자가 그 침해행위로 인하여 얻은 이 익액을 특허권자 또는 전용실시권자가 입은 손해액으로 추정한다.<개정 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ⑤	제1항에 따라 손해배상을 청구하는 경우 그 특허발명의 실시에 대하여 합리적으로 받을 수 있는 금액을 특허권 자 또는 전용실시권자가 입은 손해액으로 하여 손해배상을 청구할 수 있다.<개정 2016. 3. 29., 2019. 1. 8.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ⑥	제5항에도 불구하고 손해액이 같은 항에 따른 금액을 초과하는 경우에는 그 초과액에 대해서도 손해배상을 청구 할 수 있다. 이 경우 특허권 또는 전용실시권을 침해한 자에게 고의 또는 중대한 과실이 없을 때에는 법원은 손해배 상액을 산정할 때 그 사실을 고려할 수 있다.<개정 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ⑦	법원은 특허권 또는 전용실시권의 침해에 관한 소송에서 손해가 발생된 것은 인정되나 그 손해액을 증명하기 위 하여 필요한 사실을 증명하는 것이 해당 사실의 성질상 극히 곤란한 경우에는 제2항부터 제6항까지의 규정에도 불 구하고 변론 전체의 취지와 증거조사의 결과에 기초하여 상당한 손해액을 인정할 수 있다.<개정 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ⑧	"법원은 타인의 특허권 또는 전용실시권을 침해한 행위가 고의적인 것으로 인정되는 경우에는 제1항에도 불구하 고 제2항부터 제7항까지의 규정에 따라 손해로 인정된 금액의 5배를 넘지 아니하는 범위에서 배상액을 정할 수 있
다.<신설 2019. 1. 8., 2024. 2. 20.>"
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제128조(손해배상청구권 등) ⑨	"제8항에 따른 배상액을 판단할 때에는 다음 각 호의 사항을 고려하여야 한다.<신설 2019. 1. 8.>
1. 침해행위를 한 자의 우월적 지위 여부
2. 고의 또는 손해 발생의 우려를 인식한 정도
3. 침해행위로 인하여 특허권자 및 전용실시권자가 입은 피해규모
4. 침해행위로 인하여 침해한 자가 얻은 경제적 이익
5. 침해행위의 기간ㆍ횟수 등
6. 침해행위에 따른 벌금 특허법
7. 침해행위를 한 자의 재산상태
8. 침해행위를 한 자의 피해구제 노력의 정도 [전문개정 2014. 6. 11.] [제목개정 2016. 3. 29.]  제128조의2(감정사항 설명의무) 특허권 또는 전용실시권 침해소송에서 법원이 침해로 인한 손해액의 산정을 위하여 감 정을 명한 때에는 당사자는 감정인에게 감정에 필요한 사항을 설명하여야 한다. [본조신설 2016. 3. 29.]"
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제129조(생산방법의 추정)	"물건을 생산하는 방법의 발명에 관하여 특허가 된 경우에 그 물건과 동일한 물건은 그 특허 된 방법에 의하여 생산된 것으로 추정한다. 다만, 그 물건이 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.
1. 특허출원 전에 국내에서 공지되었거나 공연히 실시된 물건
2. 특허출원 전에 국내 또는 국외에서 반포된 간행물에 게재되었거나 전기통신회선을 통하여 공중이 이용할 수 있 는 물건 [전문개정 2014. 6. 11.]"
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제130조(과실의 추정)	타인의 특허권 또는 전용실시권을 침해한 자는 그 침해행위에 대하여 과실이 있는 것으로 추정 한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제131조(특허권자 등의 신용회복)	법원은 고의나 과실로 특허권 또는 전용실시권을 침해함으로써 특허권자 또는 전용 실시권자의 업무상 신용을 떨어뜨린 자에 대해서는 특허권자 또는 전용실시권자의 청구에 의하여 손해배상을 갈음 하여 또는 손해배상과 함께 특허권자 또는 전용실시권자의 업무상 신용회복을 위하여 필요한 조치를 명할 수 있다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제132조(자료의 제출) ①	법원은 특허권 또는 전용실시권 침해소송에서 당사자의 신청에 의하여 상대방 당사자에게 해 당 침해의 증명 또는 침해로 인한 손해액의 산정에 필요한 자료의 제출을 명할 수 있다. 다만, 그 자료의 소지자가 그 자료의 제출을 거절할 정당한 이유가 있으면 그러하지 아니하다. <개정 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제132조(자료의 제출) ②	법원은 자료의 소지자가 제1항에 따른 제출을 거부할 정당한 이유가 있다고 주장하는 경우에는 그 주장의 당부 를 판단하기 위하여 자료의 제시를 명할 수 있다. 이 경우 법원은 그 자료를 다른 사람이 보게 하여서는 아니 된다. <신설 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제132조(자료의 제출) ③	제1항에 따라 제출되어야 할 자료가 영업비밀(「부정경쟁방지 및 영업비밀보호에 관한 법률」 제2조제2호에 따른 영업비밀을 말한다. 이하 같다)에 해당하나 침해의 증명 또는 손해액의 산정에 반드시 필요한 때에는 제1항 단서에 따른 정당한 이유로 보지 아니한다. 이 경우 법원은 제출명령의 목적 내에서 열람할 수 있는 범위 또는 열람할 수 있는 사람을 지정하여야 한다.<신설 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제132조(자료의 제출) ④	당사자가 정당한 이유 없이 자료제출명령에 따르지 아니한 때에는 법원은 자료의 기재에 대한 상대방의 주장을 진실한 것으로 인정할 수 있다.<신설 2016. 3. 29.>
특허법(법률)(제20700호)(20250722)	제6장 특허권자의 보호 <개정 제132조(자료의 제출) ⑤	제4항에 해당하는 경우 자료의 제출을 신청한 당사자가 자료의 기재에 관하여 구체적으로 주장하기에 현저히 곤 란한 사정이 있고 자료로 증명할 사실을 다른 증거로 증명하는 것을 기대하기도 어려운 때에는 법원은 그 당사자가 자료의 기재에 의하여 증명하고자 하는 사실에 관한 주장을 진실한 것으로 인정할 수 있다.<신설 2016. 3. 29.> [전문개정 2014. 6. 11.] [제목개정 2016. 3. 29.] 특허법
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ①	"이해관계인(제2호 본문의 경우에는 특허를 받을 수 있는 권리를 가진 자만 해당한다) 또 는 심사관은 특허가 다음 각 호의 어느 하나에 해당하는 경우에는 무효심판을 청구할 수 있다. 이 경우 청구범위의 청구항이 둘 이상인 경우에는 청구항마다 청구할 수 있다. <개정 2016. 2. 29., 2021. 10. 19.>
1. 제25조, 제29조, 제32조, 제36조제1항부터 제3항까지, 제42조제3항제1호 또는 같은 조 제4항을 위반한 경우
2. 제33조제1항 본문에 따른 특허를 받을 수 있는 권리를 가지지 아니하거나 제44조를 위반한 경우. 다만, 제99조의 2제2항에 따라 이전등록된 경우에는 제외한다.
3. 제33조제1항 단서에 따라 특허를 받을 수 없는 경우
4. 특허된 후 그 특허권자가 제25조에 따라 특허권을 누릴 수 없는 자로 되거나 그 특허가 조약을 위반한 경우
5. 조약을 위반하여 특허를 받을 수 없는 경우
6. 제47조제2항 전단에 따른 범위를 벗어난 보정인 경우
7. 제52조제1항에 따른 범위를 벗어난 분할출원 또는 제52조의2제1항 각 호 외의 부분 전단에 따른 범위를 벗어난 분리출원인 경우
8. 제53조제1항에 따른 범위를 벗어난 변경출원인 경우"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ②	제1항에 따른 심판은 특허권이 소멸된 후에도 청구할 수 있다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ③	특허를 무효로 한다는 심결이 확정된 경우에는 그 특허권은 처음부터 없었던 것으로 본다. 다만, 제1항제4호에 따라 특허를 무효로 한다는 심결이 확정된 경우에는 특허권은 그 특허가 같은 호에 해당하게 된 때부터 없었던 것 으로 본다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ④	심판장은 제1항에 따른 심판이 청구된 경우에는 그 취지를 해당 특허권의 전용실시권자나 그 밖에 특허에 관하 여 등록을 한 권리를 가지는 자에게 알려야 한다. [전문개정 2014. 6. 11.]  제133조의2(특허무효심판절차에서의 특허의 정정)
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ①	제133조제1항에 따른 심판의 피청구인은 제136조제1항 각 호의 어느 하나에 해당하는 경우에만 제147조제1항 또는 제159조제1항 후단에 따라 지정된 기간에 특허발명의 명세서 또는 도면에 대하여 정정청구를 할 수 있다. 이 경우 심판장이 제147조제1항에 따라 지정된 기간 후에도 청구인이 증거를 제출하거나 새로운 무효사유를 주장함으로 인하여 정정청구를 허용할 필요가 있다고 인정하는 경우에는 기 간을 정하여 정정청구를 하게 할 수 있다. <개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ②	제1항에 따른 정정청구를 하였을 때에는 해당 무효심판절차에서 그 정정청구 전에 한 정정청구는 취하된 것으로 본다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ③	심판장은 제1항에 따른 정정청구가 있을 때에는 그 청구서의 부본을 제133조제1항에 따른 심판의 청구인에게 송달하여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ④	제1항에 따른 정정청구에 관하여는 제136조제3항부터 제6항까지, 제8항 및 제10항부터 제13항까지, 제139조제 3항 및 제140조제1항ㆍ제2항ㆍ제5항을 준용한다. 이 경우 제136조제11항 중 “제162조제3항에 따른 심리의 종결이 통지되기 전(같은 조 제4항에 따라 심리가 재개된 경우에는 그 후 다시 같은 조 제3항에 따른 심리의 종결이 통지되 기 전)에”는 “제133조의2제1항 또는 제136조제6항에 따라 지정된 기간에”로 본다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ⑤	"제1항에 따른 정정청구는 다음 각 호의 어느 하나에 해당하는 기간에만 취하할 수 있다.<신설 2016. 2. 29.>
1. 제1항에 따라 정정을 청구할 수 있도록 지정된 기간과 그 기간의 만료일부터 1개월 이내의 기간
2. 제4항에서 준용하는 제136조제6항에 따라 지정된 기간"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제133조(특허의 무효심판) ⑥	제4항을 적용할 때 제133조제1항에 따른 특허무효심판이 청구된 청구항을 정정하는 경우에는 제136조제5항을 준용하지 아니한다.<개정 2016. 2. 29.> 특허법 [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제134조(특허권 존속기간의 연장등록의 무효심판) ①	"이해관계인 또는 심사관은 제92조에 따른 특허권의 존속기간의 연장등록이 다음 각 호의 어느 하나에 해당하는 경우에는 무효심판을 청구할 수 있다. <개정 2025. 1. 21.>
1. 특허발명을 실시하기 위하여 제89조에 따른 허가등을 받을 필요가 없는 출원에 대하여 연장등록이 된 경우
2. 특허권자 또는 그 특허권의 전용실시권 또는 등록된 통상실시권을 가진 자가 제89조에 따른 허가등을 받지 아니 한 출원에 대하여 연장등록이 된 경우
3. 연장등록에 따라 연장된 기간이 제89조에 따라 인정되는 연장의 기간을 초과하는 경우
4. 해당 특허권자가 아닌 자의 출원에 대하여 연장등록이 된 경우
5. 제90조제3항을 위반한 출원에 대하여 연장등록이 된 경우
6. 제90조제7항을 위반하여 하나의 허가등에 대하여 둘 이상의 특허권의 존속기간이 연장등록된 경우"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제134조(특허권 존속기간의 연장등록의 무효심판) ②	"이해관계인 또는 심사관은 제92조의5에 따른 특허권의 존속기간의 연장등록이 다음 각 호의 어느 하나에 해당 하면 무효심판을 청구할 수 있다.
1. 연장등록에 따라 연장된 기간이 제92조의2에 따라 인정되는 연장의 기간을 초과한 경우
2. 해당 특허권자가 아닌 자의 출원에 대하여 연장등록이 된 경우
3. 제92조의3제3항을 위반한 출원에 대하여 연장등록이 된 경우"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제134조(특허권 존속기간의 연장등록의 무효심판) ③	제1항 및 제2항에 따른 심판의 청구에 관하여는 제133조제2항 및 제4항을 준용한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제134조(특허권 존속기간의 연장등록의 무효심판) ④	"연장등록을 무효로 한다는 심결이 확정된 경우에는 그 연장등록에 따른 존속기간의 연장은 처음부터 없었던 것 으로 본다. 다만, 연장등록이 다음 각 호의 어느 하나에 해당하는 경우에는 해당 기간에 대해서만 연장이 없었던 것 으로 본다.<개정 2025. 1. 21.>
1. 연장등록이 제1항제3호에 해당하여 무효로 된 경우: 제89조에 따라 인정되는 연장의 기간을 초과하여 연장된 기 간
2. 연장등록이 제2항제1호에 해당하여 무효로 된 경우: 제92조의2에 따라 인정되는 연장의 기간을 초과하여 연장된 기간"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제134조(특허권 존속기간의 연장등록의 무효심판) ⑤	연장등록이 제1항제6호에 해당하여 무효로 한다는 심결이 확정된 경우에는 그 특허권의 존속기간의 연장등록출 원은 처음부터 없었던 것으로 본다.<신설 2025. 1. 21.> [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제135조(권리범위 확인심판) ①	특허권자 또는 전용실시권자는 자신의 특허발명의 보호범위를 확인하기 위하여 특허 권의 권리범위 확인심판을 청구할 수 있다. <개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제135조(권리범위 확인심판) ②	이해관계인은 타인의 특허발명의 보호범위를 확인하기 위하여 특허권의 권리범위 확인심판을 청구할 수 있다. <신설 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제135조(권리범위 확인심판) ③	제1항 또는 제2항에 따른 특허권의 권리범위 확인심판을 청구하는 경우에 청구범위의 청구항이 둘 이상인 경우 에는 청구항마다 청구할 수 있다.<개정 2016. 2. 29.> [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ①	"특허권자는 다음 각 호의 어느 하나에 해당하는 경우에는 특허발명의 명세서 또는 도면에 대하 여 정정심판을 청구할 수 있다. <개정 2016. 2. 29.>
1. 청구범위를 감축하는 경우
2. 잘못 기재된 사항을 정정하는 경우
3. 분명하지 아니하게 기재된 사항을 명확하게 하는 경우"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ②	"제1항에도 불구하고 다음 각 호의 어느 하나에 해당하는 기간에는 정정심판을 청구할 수 없다.<신설 2016. 2.
29.>
1. 특허취소신청이 특허심판원에 계속 중인 때부터 그 결정이 확정될 때까지의 기간. 다만, 특허무효심판의 심결 또 는 정정의 무효심판의 심결에 대한 소가 특허법원에 계속 중인 경우에는 특허법원에서 변론이 종결(변론 없이 한 특허법 판결의 경우에는 판결의 선고를 말한다)된 날까지 정정심판을 청구할 수 있다.
2. 특허무효심판 또는 정정의 무효심판이 특허심판원에 계속 중인 기간"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ③	제1항에 따른 명세서 또는 도면의 정정은 특허발명의 명세서 또는 도면에 기재된 사항의 범위에서 할 수 있다. 다만, 제1항제2호에 따라 잘못된 기재를 정정하는 경우에는 출원서에 최초로 첨부된 명세서 또는 도면에 기재된 사 항의 범위에서 할 수 있다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ④	"제1항에 따른 명세서 또는 도면의 정정은 청구범위를 실질적으로 확장하거나 변경할 수 없다.<개정 2016. 2.
29.>"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑤	제1항에 따른 정정 중 같은 항 제1호 또는 제2호에 해당하는 정정은 정정 후의 청구범위에 적혀 있는 사항이 특 허출원을 하였을 때에 특허를 받을 수 있는 것이어야 한다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑥	"심판관은 제1항에 따른 심판청구가 다음 각 호의 어느 하나에 해당한다고 인정하는 경우에는 청구인에게 그 이 유를 통지하고, 기간을 정하여 의견서를 제출할 수 있는 기회를 주어야 한다.<개정 2016. 2. 29.>
1. 제1항 각 호의 어느 하나에 해당하지 아니한 경우
2. 제3항에 따른 범위를 벗어난 경우
3. 제4항 또는 제5항을 위반한 경우"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑦	"제1항에 따른 정정심판은 특허권이 소멸된 후에도 청구할 수 있다. 다만, 특허취소결정이 확정되거나 특허를 무 효(제133조제1항제4호에 의한 무효는 제외한다)로 한다는 심결이 확정된 후에는 그러하지 아니하다.<개정 2016. 2.
29.>"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑧	특허권자는 전용실시권자, 질권자와 제100조제4항ㆍ제102조제1항 및 「발명진흥법」 제10조제1항에 따른 통상 실시권을 갖는 자의 동의를 받아야만 제1항에 따른 정정심판을 청구할 수 있다. 다만, 특허권자가 정정심판을 청구 하기 위하여 동의를 받아야 하는 자가 무효심판을 청구한 경우에는 그러하지 아니하다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑨	"제1항에 따른 정정심판에는 제147조제1항ㆍ제2항, 제155조 및 제156조를 적용하지 아니한다.<신설 2016. 2.
29.>"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑩	특허발명의 명세서 또는 도면에 대하여 정정을 한다는 심결이 확정되었을 때에는 그 정정 후의 명세서 또는 도 면에 따라 특허출원, 출원공개, 특허결정 또는 심결 및 특허권의 설정등록이 된 것으로 본다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑪	청구인은 제162조제3항에 따른 심리의 종결이 통지되기 전(같은 조 제4항에 따라 심리가 재개된 경우에는 그 후 다시 같은 조 제3항에 따른 심리의 종결이 통지되기 전)에 제140조제5항에 따른 심판청구서에 첨부된 정정한 명세 서 또는 도면에 대하여 보정할 수 있다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑫	특허발명의 명세서 또는 도면에 대한 정정을 한다는 심결이 있는 경우 특허심판원장은 그 내용을 특허청장에게 알려야 한다.<개정 2016. 2. 29.>
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제136조(정정심판) ⑬	특허청장은 제12항에 따른 통보가 있으면 이를 특허공보에 게재하여야 한다.<개정 2016. 2. 29.> [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제137조(정정의 무효심판) ①	"이해관계인 또는 심사관은 제132조의3제1항, 제133조의2제1항, 제136조제1항 또는 이 조 제3항에 따른 특허발명의 명세서 또는 도면에 대한 정정이 다음 각 호의 어느 하나의 규정을 위반한 경우에는 정 정의 무효심판을 청구할 수 있다. <개정 2016. 2. 29.>
1. 제136조제1항 각 호의 어느 하나의 규정
2. 제136조제3항부터 제5항까지의 규정(제132조의3제3항 또는 제133조의2제4항에 따라 준용되는 경우를 포함한다 )"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제137조(정정의 무효심판) ②	제1항에 따른 심판청구에 관하여는 제133조제2항 및 제4항을 준용한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제137조(정정의 무효심판) ③	"제1항에 따른 무효심판의 피청구인은 제136조제1항 각 호의 어느 하나에 해당하는 경우에만 제147조제1항 또 는 제159조제1항 후단에 따라 지정된 기간에 특허발명의 명세서 또는 도면의 정정을 청구할 수 있다. 이 경우 심판 장이 제147조제1항에 따라 지정된 기간 후에도 청구인이 증거를 제출하거나 새로운 무효사유를 주장함으로 인하여 정정의 청구를 허용할 필요가 있다고 인정하는 경우에는 기간을 정하여 정정청구를 하게 할 수 있다.<개정 2016. 2.
29.> 특허법"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제137조(정정의 무효심판) ④	"제3항에 따른 정정청구에 관하여는 제133조의2제2항부터 제5항까지의 규정을 준용한다. 이 경우 제133조의2제 3항 중 “제133조제1항”은 “제137조제1항”으로 보고, 같은 조 제4항 후단 중 “제133조의2제1항”을 “제137조제3항 ”으로 보며, 같은 조 제5항 각 호 외의 부분 및 같은 항 제1호 중 “제1항”을 각각 “제3항”으로 본다.<개정 2016. 2.
29.>"
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제137조(정정의 무효심판) ⑤	제1항에 따라 정정을 무효로 한다는 심결이 확정되었을 때에는 그 정정은 처음부터 없었던 것으로 본다. [전문개정 2014. 6. 11.]
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제138조(통상실시권 허락의 심판) ①	특허권자, 전용실시권자 또는 통상실시권자는 해당 특허발명이 제98조에 해당하 여 실시의 허락을 받으려는 경우에 그 타인이 정당한 이유 없이 허락하지 아니하거나 그 타인의 허락을 받을 수 없 을 때에는 자기의 특허발명의 실시에 필요한 범위에서 통상실시권 허락의 심판을 청구할 수 있다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제138조(통상실시권 허락의 심판) ②	제1항에 따른 청구가 있는 경우에 그 특허발명이 그 특허출원일 전에 출원된 타인의 특허발명 또는 등록실용신 안과 비교하여 상당한 경제적 가치가 있는 중요한 기술적 진보를 가져오는 것이 아니면 통상실시권을 허락하여서 는 아니 된다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제138조(통상실시권 허락의 심판) ③	제1항에 따른 심판에 따라 통상실시권을 허락한 자가 그 통상실시권을 허락받은 자의 특허발명을 실시할 필요가 있는 경우 그 통상실시권을 허락받은 자가 실시를 허락하지 아니하거나 실시의 허락을 받을 수 없을 때에는 통상실 시권을 허락받아 실시하려는 특허발명의 범위에서 통상실시권 허락의 심판을 청구할 수 있다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제138조(통상실시권 허락의 심판) ④	제1항 및 제3항에 따라 통상실시권을 허락받은 자는 특허권자, 실용신안권자, 디자인권자 또는 그 전용실시권자 에게 대가를 지급하여야 한다. 다만, 자기가 책임질 수 없는 사유로 지급할 수 없는 경우에는 그 대가를 공탁하여야 한다.
특허법(법률)(제20700호)(20250722)	제7장 심판 <개정 제138조(통상실시권 허락의 심판) ⑤	제4항에 따른 통상실시권자는 그 대가를 지급하지 아니하거나 공탁을 하지 아니하면 그 특허발명, 등록실용신안 또는 등록디자인이나 이와 유사한 디자인을 실시할 수 없다. [전문개정 2014. 6. 11.]
