법률규정	항목	내용
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ⑥	심사관은 제5항에 따라 추가수수료의 납부명령을 받은 자가 지정된 기간 내에 추가수수료를 납부한 경우에는 제 출된 누락 부분 또는 정정 부분을 포함한 국제출원에 대하여 국제조사보고서를 작성해야 한다.<신설 2020. 7. 1.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ⑦	제1항 또는 제5항에 따른 추가수수료를 납부하고자 하는 자는 별지 제50호서식에 따른 서류를 특허청장에게 제 출해야 한다.<개정 2006. 12. 29., 2020. 7. 1.> [본조신설 1999. 7. 1.] [제목개정 2020. 7. 1.]  제106조의15(발명의 단일성요건 미충족에 대한 추가수수료 이의신청)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	"제106조의14제1항에 따라 추가수수료납부명 령을 받은 자는 다음 각 호의 어느 하나에 해당하는 경우에는 같은 조 제7항에 따른 서류에 그 이유를 기재한 진술서 를 첨부하여 특허청장에게 추가수수료납부명령에 대한 이의신청(이하 “추가수수료이의신청”이라 한다)을 할 수 있다 . 추가수수료이의신청을 하는 경우 그 심사를 위한 수수료(이하 “추가수수료이의신청료”라 한다)를 납부해야 한다. <개정 2005. 2. 11., 2020. 7. 1.>
1. 국제출원이 조약"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ②	삭제<2005. 2. 11.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ③	추가수수료이의신청료를 납부하고자 하는 자는 별지 제50호서식에 의한 서류를 특허청장에게 제출하여야 한다. <개정 2006. 12. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ④	"제1항의 규정에 의하여 추가수수료이의신청을 하고자 하는 자가 제106조의14제1항의 규정에 의한 기간 이내에 추가수수료이의신청료를 납부하지 아니하는 경우에는 추가수수료이의신청은 처음부터 없었던 것으로 본다.<개정
2005. 2. 11.> [본조신설 1999. 7. 1.] [제목개정 2020. 7. 1.]  제106조의16(추가수수료이의신청에 대한 결정)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	추가수수료이의신청은 3인의 심사관합의체가 심사ㆍ결정한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ②	특허청장은 각 추가수수료이의신청에 대하여 제1항의 규정에 의한 심사관합의체를 구성할 심사관을 지정하여야 한다.<개정 2005. 2. 11.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ③	특허청장은 제2항의 규정에 의하여 지정된 심사관중 1인을 심사장으로 지정하여야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ④	"제1항의 규정에 의한 결정은 다음 각호의 사항을 기재한 서면으로 하여야 하며, 결정을 한 심사관은 이에 기명날 인하여야 한다.<개정 2001. 6. 30., 2014. 1. 29.>
1. 추가수수료이의신청사건의 번호
2. 추가수수료이의신청인의 성명 및 주소(법인인 경우에는 그 명칭 및 영업소의 소재지)
3. 대리인이 있는 경우에는 그 대리인의 성명 및 주소 또는 영업소의 소재지(대리인이 특허법인ㆍ특허법인(유한)인 경우에는 그 명칭, 사무소의 소재지 및 지정된 변리사의 성명)
4. 결정내용 및 그 이유
5. 결정연월일"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ⑤	특허청장은 납부된 추가수수료의 전부 또는 일부를 출원인에게 반환하여야 한다는 결정이 있는 때에는 당해결정 에 의한 금액을 출원인에게 반환하여야 한다. 이 경우 추가수수료의 전부를 반환하는 때에는 추가수수료이의신청료 도 함께 반환하여야 한다.<개정 2005. 2. 11.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ⑥	심사장은 추가수수료이의신청에 대한 결정이 있는 때에는 그 취지를 출원인에게 통지하여야 한다. [본조신설 1999. 7. 1.]  제106조의17(심사관에 의한 발명의 명칭 결정)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	"다음 각호의 1에 해당하는 경우에는 국제출원된 발명의 명칭은 심사 관이 이를 결정한다.
1. 국제출원에 발명의 명칭이 기재되어 있지 아니하고  발명의 명칭에 관하여 조약규칙 37.2의 규정에 의한 통지를 받지 못한 경우
2. 국제출원에 기재된 발명의 명칭이 조약규칙 4.3의 규정에 의한 요건을 충족하지 못하는 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ②	심사관은 제1항의 규정에 의하여 결정한 발명의 명칭을 국제조사보고서에 기재하여야 한다. [본조신설 1999. 7. 1.]  제106조의18(요약서의 보정)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	"심사관은 다음 각호의 1에 해당하는 경우에는 요약서를 새로 작성하여야 한다.
1. 국제출원에 요약서가 포함되어 있지 아니하고 요약서에 관하여 조약규칙 38.2의 규정에 의한 통지를 받지 못한 경우
2. 국제출원에 포함된 요약서가 조약규칙 8의 규정에 의한 요건을 충족하지 못하는 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ②	특허청장은 제1항의 규정에 의하여 심사관이 작성한 요약서를 국제조사보고서에 첨부하여 출원인에게 송부하여 야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ③	출원인은 국제조사보고서 송부일부터 1월 이내에 제1항에 따른 요약서에 대하여 보정신청 또는 의견진술을 하거 나, 심사관이 요약서를 새로 작성하지 아니한 경우에는 출원인이 작성한 요약서에 대하여 보정신청을 할 수 있다. <개정 2007. 6. 29.> 특허법 시행규칙
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ④	"출원인은 제3항에 따라 보정을 신청하려는 경우에는 별지 제39호서식의 보정서에, 의견을 진술하려는 경우에는 별지 제40호서식의 의견제출서에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하여야 한다.<개정 2007. 6.
29.>
1. 보정서 2통(보정을 신청하는 경우에 한한다)
2. 의견서 1통(의견을 진술하는 경우에 한한다)
3. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ⑤	심사관은 제4항에 따른 보정신청 또는 의견진술이 있는 때에는 요약서의 보정여부를 결정하여야 하며, 요약서를 보정한 때에는 국제사무국에 그 보정사실을 통지하여야 한다.<신설 2007. 6. 29.> [본조신설 1999. 7. 1.] [제목개정 2007. 6. 29.]  제106조의19(국제조사보고서 및 국제조사기관의 견해서의 기재사항 등)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	"심사관은 국제조사보고서에 다음 각호의 사 항을 기재하여야 한다.
1. 국제출원번호
2. 국제출원일
3. 출원인의 성명 또는 명칭
4. 발명의 단일성에 관한 사항
5. 발명의 명칭, 요약서 및 요약서와 함께 공개되는 도면의 번호에 관한 사항
6. 발명이 속하는 분야의 국제특허분류기호
7. 국제조사를 한 분야의 국제특허분류기호
8. 관련기술에 관한 문헌
9. 국제조사완료일
10. 기타 필요한 사항"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ②	"심사관은 국제조사기관의 견해서에 다음 각 호의 사항을 기재하여야 한다.<신설 2003. 12. 31., 2014. 12. 30.>
1. 제1항제1호 내지 제4호 및 동항제6호에 해당하는 사항
2. 청구범위에 기재되어 있는 발명의 신규성, 진보성 또는 산업상 이용가능성에 관한 견해
3. 제2호의 규정에 따른 견해와 관련되는 문헌
4. 견해서 작성일
5. 그 밖에 심사관이 국제조사기관의 견해서의 작성에 필요하다고 인정하는 사항"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ③	"국제조사보고서 및 국제조사기관의 견해서는 국제출원의 언어로 작성하여야 한다.<개정 2003. 12. 31., 2008. 12.
31.> [본조신설 1999. 7. 1.] [제목개정 2003. 12. 31.]  제106조의20(국제조사보고서등의 송부)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	특허청장은 심사관이 국제조사보고서 및 국제조사기관의 견해서를 작성한 경우에는 이를 출원인에게 송부하여야 한다. <개정 2003. 12. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ②	특허청장은 제106조의11제5항 또는 제106조의12제3항의 규정에 의하여 국제조사보고서를 작성하지 아니한 경 우에는 그 취지 및 이유를 출원인에게 통지하여야 한다.<개정 2005. 2. 11.> [본조신설 1999. 7. 1.]  제106조의21(인용문헌사본의 발급신청) 국제출원에 관한 국제조사보고서에 인용된 문헌의 사본의 발급을 필요로 하는 출원인은 국제출원일부터 7년 이내에 특허청장에게 신청할 수 있다. <개정 2014. 12. 30.> [본조신설 1999. 7. 1.] [제목개정 2014. 12. 30.] 특허법 시행규칙 제106조의22(조사료의 반환)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	다른 국제출원을 기초로 하여 우선권을 주장한 국제출원에 대하여 심사관이 국제조사 보고서를 작성함에 있어서 해당우선권주장의 기초가 되는 국제출원(이하 이 조에서 “선국제출원”이라 한다)에 대한 국제조사보고서를 이용하는 경우 그 취지를 출원인에게 통지하고 특허청장은 출원인의 청구에 따라 납부된 조사료 의 일부를 반환하여야 한다. 다만, 선국제출원의 국제조사보고서가 특허청에서 작성되지 아니한 경우에는 그러하지 아니하다. <개정 2008. 12. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ②	국제출원에 대하여 심사관이 국제조사보고서를 작성할 때 해당 국제출원과 관련된 국내출원의 심사의 결과를 이용하는 경우 그 취지를 출원인에게 통지하고 특허청장은 출원인의 청구에 따라 납부된 조사료의 일부를 반환하 여야 한다.<개정 2008. 12. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ③	"제1항 및 제2항에 따른 조사료의 반환액 및 그 밖에 필요한 사항은 징수규칙으로 정한다.<신설 2008. 12. 31.,
2014. 12. 30.> [본조신설 1999. 7. 1.]  제4관 국제예비심사 <신설 1999. 7. 1.>  제106조의23(국제예비심사청구)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(3) ①	조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제31조(2) ②	"제1항에 따라 국제예비심사를 청구하려는 자는 다음 각 호의 기간 중 늦게 만료되는 날 이내에 별지 제51호서식 또는 별지 제51호의2서식의 국제예비심사청구서 2통을 특허청장에게 제출하여야 한다.<개정 2003. 12. 31., 2006.
12. 29., 2008. 12. 31.>
1. 국제조사보고서 및 국제조사기관의 견해서 또는 조약"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(2) ③	국제예비심사청구서를 제출하는 경우 출원인은 제2항의 규정에 따른 기간 이내에 국제출원에 관한 의견서 또는 보정서를 특허청장에게 제출할 수 있다.<신설 2003. 12. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제17조(2) ④	제2항의 규정에 따라 국제예비심사청구서가 제출된 경우에는 조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	"제2장 제
34조(2) ②"	"제1항에 따른 제출명령을 받은 자가 보정서를 제출하는 경우에는 별지 제39호서식의 보정서에 다음 각 호의 서 류를 첨부하여 특허청장에게 제출하여야 한다.<개정 2001. 6. 30., 2003. 12. 31., 2006. 12. 29., 2008. 12. 31., 2010.
7. 27., 2014. 12. 30.>
1. 국제출원의 언어로 작성된 보정서(청구범위에 관한 보정의 경우에는 청구범위 전체를 적은 보정서를 말한다) 2통
2. 국제출원의 발명의 설명 또는 도면에 관한 보정의 경우에는 다음 각 목의 사항을 적은 설명서 1통
가. 보정 전과 보정 후의 차이점
나. 국제출원일에 제출된 국제출원에서 보정의 근거가 되는 부분
다. 보정의 이유 2의2. 국제출원의 청구범위에 관한 보정의 경우에는 다음 각 목의 사항을 적은 설명서 1통
가. 보정 전과 보정 후의 차이점
나. 국제출원일에 제출된 국제출원에서 보정의 근거가 되는 부분
다. 국제출원일에 제출된 국제출원에서 삭제된 청구항의 번호
라. 보정서에 적혀 있는 청구항 중 보정된 청구항의 번호
3. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [본조신설 1999. 7. 1.]  제106조의34(국제예비심사의 개시)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	"제2장 제
34조(2) ①"	출원인이 조약규칙 69.1(d)의 규정에 의하여 국제예비심사에 관하여 조약 제19조 의 규정에 의한 보정을 하지 아니한다는 취지를 기재한 신청서를 특허청장에게 제출하는 경우 심사관은 국제예비심 사를 개시하여야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	"제2장 제
34조(2) ②"	제1항의 규정에 의한 신청서를 제출하고자 하는 자는 별지 제52호서식의 국제예비심사 개시신청서를 특허청장 에게 제출하여야 한다.<개정 2006. 12. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	"제2장 제
34조(2) ③"	대리인에 의하여 절차를 밟는 경우에는 제2항의 규정에 의한 신청서에 그 대리권을 증명하는 서류를 첨부하여야 한다. 특허법 시행규칙 [본조신설 1999. 7. 1.]  제106조의35(우선권주장의 기초가 되는 선출원의 국어번역문)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	"제2장 제
34조(2) ①"	우선권주장의 기초가 되는 선출원이 국어 또는 영어 외의 언어로 기재되어 있는 경우, 특허청장은 조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제33조(1) ②	"제1항에 따른 국어번역문을 제출하려는 자는 별지 제35호서식의 서류제출서에 다음 각 호의 서류를 첨부하여 특 허청장에게 제출하여야 한다.<개정 2006. 12. 29., 2014. 12. 30.>
1. 국어번역문 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제33조(1) ③	제1항에 따라 국어번역문의 제출명령을 받은 자가 지정된 기간 내에 국어번역문을 제출하지 아니한 경우에는 해 당 국제출원에 대하여 우선권주장이 없는 것으로 보고 국제예비심사보고서를 작성할 수 있다.<개정 2014. 12. 30.> [본조신설 1999. 7. 1.] [제목개정 2014. 12. 30.]  제106조의36(출원인에 의한 국제출원의 보정)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제33조(1) ①	국제예비심사를 청구한 출원인은 국제예비심사보고서의 작성개시 전 까지 발명의 설명, 청구범위 또는 도면에 대하여 보정할 수 있다. <개정 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제33조(1) ②	제1항의 규정에 의한 보정은 최초로 국제출원을 한 때의 국제출원에 기재된 범위내이어야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제33조(1) ③	"제1항에 따라 보정을 하려는 자는 별지 제39호서식의 보정서에 다음 각 호의 서류를 첨부하여 특허청장에게 제 출하여야 한다.<개정 2003. 5. 17., 2006. 12. 29., 2008. 12. 31., 2010. 7. 27., 2014. 12. 30.>
1. 국제출원의 언어로 작성된 보정서(청구범위에 관한 보정의 경우에는 청구범위 전체를 적은 보정서를 말한다) 2통 1의2. 국제출원의 발명의 설명 또는 도면에 관한 보정의 경우에는 다음 각 목의 사항을 적은 설명서 1통
가. 보정 전과 보정 후의 차이점
나. 국제출원일에 제출된 국제출원에서 보정의 근거가 되는 부분
다. 보정의 이유 1의3. 국제출원의 청구범위에 관한 보정의 경우에는 다음 각 목의 사항을 적은 설명서 1통
가. 보정 전과 보정 후의 차이점
나. 국제출원일에 제출된 국제출원에서 보정의 근거가 되는 부분
다. 국제출원일에 제출된 국제출원에서 삭제된 청구항의 번호
라. 보정서에 적혀 있는 청구항 중 보정된 청구항의 번호
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [본조신설 1999. 7. 1.]  제106조의37(국제예비심사의 대상)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제33조(1) ①	특허청장은 제106조의23의 규정에 의하여 국제예비심사가 청구된 국제출원에 대하여 심사관으로 하여금 국제예비심사를 하게 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제33조(1) ②	국제출원의 청구범위의 전부가 다음 각 호의 어느 하나에 해당하는 경우에는 심사관은 국제예비심사를 하지 아 니한다는 취지를 조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(2) ③	국제출원의 청구범위의 일부가 제2항 각 호의 어느 하나에 해당하는 경우 또는 청구범위에 기재된 종속항이 조약 규칙 66.2(a)에 위반되는 경우에는 심사관은 견해서 또는 국제예비심사보고서에 그 취지를 기재하고 해당 청구범위 특허법 시행규칙 에 대하여는 국제예비심사를 하지 아니한다.<개정 2014. 12. 30.> [본조신설 1999. 7. 1.]  제106조의38(핵산염기 서열목록등의 제출) 국제예비심사에서 핵산염기 서열 또는 아미노산 서열목록등의 제출에 관하 여는 제106조의12를 준용한다. [전문개정 2022. 7. 1.]  제106조의39(국제예비심사에 관한 발명의 단일성)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(2) ①	심사관은 국제출원이 조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ②	심사관은 제1항에 따른 명령을 받은 자가 지정된 기간 내에 청구범위를 감축함이 없이 추가수수료를 납부하지 아 니하는 경우에는 청구범위에 가장 먼저 기재된 발명 또는 1군의 발명과 관련되는 국제출원 부분에 한정하여 국제예 비심사를 하고 그 취지를 국제예비심사보고서에 기재한다.<개정 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ③	제2항은 제1항에 따른 명령을 받은 자가 지정된 기간 내에 청구범위를 감축하였으나 발명의 단일성요건을 충족 하지 아니하는 경우에 관하여 준용한다.<개정 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ④	제106조의14제7항ㆍ제106조의15 및 제106조의16은 국제예비심사에 관한 발명의 단일성에 관하여 준용한다. 이 경우 제106조의14제7항 중 “추가수수료를 납부하고자 하는 자”는 “추가수수료를 납부하거나 청구범위를 감축하려 는 자”로, 제106조의15 중 “조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제17조(3)	(a)”는 “조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ①	제106조의23의 규정에 따라 국제예비심사가 청구된 경우 국제조 사기관의 견해서는 당해 국제출원에 대한 국제예비심사기관의 견해서로 본다. <신설 2003. 12. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ②	"제1항에도 불구하고 국제출원이 다음 각 호의 어느 하나에 해당하는 경우에는 심사관은 국제예비심사보고서의 작성 전에 국제예비심사기관의 견해서를 추가로 작성하여 송부하고 기간을 정하여 출원인에게 의견서 및 보정서를 제출할 수 있는 기회를 줄 수 있다.<개정 2003. 12. 31., 2014. 12. 30.>
1. 제106조의36제2항의 규정에 위반되는 경우
2. 제106조의37제2항 또는 동조제3항의 규정에 해당하는 경우
3. 제106조의38의 규정에 의한 제출명령을 받은 자가 서열목록등을 제출하지 아니하여 유효한 국제예비심사를 할 수 없는 경우
4. 청구범위에 기재되어 있는 발명이 조약 제33조에 따른 신규성ㆍ진보성 또는 산업상 이용가능성의 요건을 충족하 지 아니하는 경우
5. 국제출원의 형식 또는 내용이 조약 및 조약규칙에서 정하고 있는 요건을 충족하지 아니하는 경우
6. 기타 조약 및 조약규칙에 의하여 국제예비심사기관의 견해서 작성이 필요한 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ③	심사관은 제2항의 규정에 의하여 정하여진 기간내에 출원인의 신청이 있는 경우에는 그 기간을 연장할 수 있다. <개정 2003. 12. 31.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ④	심사관은 출원인의 신청이 있는 경우 기간을 정하여 출원인에게 국제출원에 관한 의견서 및 보정서를 제출할 수 있는 기회를 추가로 줄 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ⑤	"제2항ㆍ제4항 또는 제106조의23제3항의 규정에 의한 의견서를 제출하고자 하는 자는 별지 제40호서식의 의견제 출서에 다음 각 호의 서류를 첨부하여 특허청장에게 제출하여야 한다.<개정 2003. 5. 17., 2003. 12. 31., 2006. 12.
29.>
1. 의견서 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ⑥	"제2항, 제4항 또는 제106조의23제3항에 따른 보정서를 제출하려는 자는 별지 제39호서식의 보정서에 다음 각 호 의 서류를 첨부하여 특허청장에게 제출하여야 한다.<신설 2003. 5. 17., 2003. 12. 31., 2006. 12. 29., 2008. 12. 31., 특허법 시행규칙
2010. 7. 27., 2014. 12. 30.>
1. 국제출원의 언어로 작성된 보정서(청구범위에 관한 보정의 경우에는 청구범위 전체를 적은 보정서를 말한다) 2통
2. 국제출원의 발명의 설명 또는 도면에 관한 보정의 경우에는 다음 각 목의 사항을 적은 설명서 1통
가. 보정 전과 보정 후의 차이점
나. 국제출원일에 제출된 국제출원에서 보정의 근거가 되는 부분
다. 보정의 이유 2의2. 국제출원의 청구범위에 관한 보정의 경우에는 다음 각 목의 사항을 적은 설명서 1통
가. 보정 전과 보정 후의 차이점
나. 국제출원일에 제출된 국제출원에서 보정의 근거가 되는 부분
다. 국제출원일에 제출된 국제출원에서 삭제된 청구항의 번호
라. 보정서에 적혀 있는 청구항 중 보정된 청구항의 번호
3. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [본조신설 1999. 7. 1.] [제목개정 2003. 12. 31.]  제106조의41(국제예비심사보고서의 기재사항 등)"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ①	"심사관은 국제예비심사보고서에 다음 각 호의 사항을 기재하여야 한다. <개정 2014. 12. 30.>
1. 국제출원번호
2. 국제출원일
3. 발명이 속하는 분야의 국제특허분류기호
4. 출원인의 성명 또는 명칭
5. 발명의 단일성에 관한 사항
6. 청구범위에 기재되어 있는 발명의 신규성ㆍ진보성 또는 산업상 이용가능성에 관한 견해
7. 제6호의 견해에 관련되는 문헌
8. 국제예비심사청구서 제출일
9. 국제예비심사보고서 작성일
10. 기타 필요한 사항"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ②	국제예비심사보고서는 국제출원의 언어로 작성하여야 한다.<개정 2008. 12. 31.> [본조신설 1999. 7. 1.] [제목개정 2014. 12. 30.]  제106조의42(국제예비심사보고서등의 송부) 특허청장은 심사관이 국제예비심사보고서를 작성한 때에는 당해국제예비 심사보고서 및 그 부속서류를 출원인에게 송부하여야 한다. [본조신설 1999. 7. 1.]  제106조의43(인용문헌사본의 발급신청) 제106조의21은 국제조사보고서에 인용되지 아니하였으나 국제예비심사보고 서에 인용된 문헌의 사본의 발급신청에 관하여 준용한다. <개정 2014. 12. 30.> [본조신설 1999. 7. 1.] [제목개정 2014. 12. 30.]  제106조의44(서류사본의 발급신청) 국제예비심사를 청구한 출원인 또는 그 출원인의 승낙을 얻은 자는 특허청장에 대 하여 해당 국제출원에 관한 서류의 사본의 발급을 신청할 수 있다. <개정 2014. 12. 30.> [본조신설 1999. 7. 1.] [제목개정 2014. 12. 30.] 특허법 시행규칙 제106조의45(예비심사료등의 반환)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ①	"특허청장은 조약규칙 58의 규정에 의한 예비심사료가 다음 각호의 1에 해당하는 경우에는 출원인의 청구에 의하여 이를 반환하여야 한다. <개정 2003. 12. 31.>
1. 제106조의23제5항ㆍ제106조의26ㆍ제106조의27제4항ㆍ제106조의29제4항 또는 제106조의30제3항의 규정에 의 하여 국제예비심사청구서가 제출되지 아니한 것으로 보는 경우
2. 국제예비심사의 개시전에 국제출원 또는 국제예비심사청구가 취하된 경우"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제34조(3) ②	"특허청장은 조약규칙 57의 규정에 의한 취급료가 다음 각호의 1에 해당하는 경우에는 출원인의 청구에 의하여 이를 반환하여야 한다.<개정 2003. 12. 31.>
1. 국제예비심사청구서를 국제사무국에 송부하기 전에 국제예비심사청구가 취하된 경우
2. 제106조의23제5항 또는 제106조의26의 규정에 의하여 국제예비심사청구서가 제출되지 아니한 것으로 보는 경 우 [본조신설 1999. 7. 1.]  제106조의46(국제출원의 취하등) 제106조의7의 규정은 국제예비심사단계에서의 국제출원등의 취하에 관하여 이를 준 용한다. [본조신설 1999. 7. 1.]  제2절 국제특허출원에 관한 특례"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제107조(특허출원인변경 등의 특례) ①	"법 제199조제2항의 규정에 의한 국제특허출원(이하 “국제특허출원”이라 한다)에 있어서 국제사무국으로부터 출원인의 성명이나 명칭, 주소나 영업소의 소재지 또는 국적등의 변경통지를 받은 경우 에는 그 통지에 의하여 제9조제3항의 규정에 의한 주소등의 변경 또는 경정의 신고가 있는 것으로 본다. <개정
2001. 6. 30.>"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제107조(특허출원인변경 등의 특례) ②	국제특허출원에 있어서 국제사무국으로부터 특허출원인변경통지를 받은 경우에는 그 통지에 의하여 제26조의 규정에 의한 특허출원인변경신고가 있는 것으로 본다.<개정 2001. 6. 30.> [전문개정 1999. 7. 1.] [제목개정 2001. 6. 30.]  제107조의2(국제조사기관이 결정한 발명의 명칭의 적용) 조약규칙 37.2의 규정에 의하여 국제조사기관이 결정한 명칭 이 있는 발명에 대하여 국제특허출원을 하고자 하는 자는 당해출원의 번역문에는 국제조사기관이 결정한 명칭을 번 역한 명칭을 사용하여야 한다. <개정 1999. 7. 1.> [본조신설 1997. 7. 1.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제108조(지분의 기재등의 특례) ①	국제특허출원에 관하여 제27조의 규정을 적용함에 있어서는 동조중 “특허출원서”는 “법 제203조에 따른 서면”으로 한다. <개정 2006. 12. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제108조(지분의 기재등의 특례) ②	법 제214조의 규정에 의한 신청에 관하여 제27조의 규정을 적용함에 있어서는 동규정중 “특허출원서”는 “법 제 214조제1항에 따른 결정신청서”로 한다.<개정 2006. 12. 29.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제2장 제109조(출원번호의 통지의 특례)	법 제199조 또는 제214조제4항의 규정에 의하여 특허출원으로 보는 국제출원의 출 원번호의 통지에 관하여는 제24조의 규정을 적용함에 있어서는 동조중 “특허출원서를 수리한 때”는 “법 제201조제 1항의 규정에 의한 번역문을 수리한 때(법 제214조제4항의 규정에 의하여 특허출원으로 보는 국제출원에 있어서는 법 제214조제4항의 규정에 의한 결정을 한 때)”로 본다. <개정 1999. 7. 1., 2005. 2. 11.>
